id,lon,lat,dir,speed,lasttime,rid,rnum,rtype,low_floor,wifi
866795036976205,152693456.5,82362618.8,83,0,17.03.2025 10:59:55,305,62,А,1,0
863051061664628,152808454,82271854,32,45,17.03.2025 10:59:37,424,36к,А,0,0
866795038359764,153015818.5,82162206,430,0,17.03.2025 11:00:16,343,2,А,0,0
863051063282734,152952448,82143103.6,340,7,17.03.2025 11:00:10,212,67,А,1,0
866795037473053,152861918.5,82260998,144,28,17.03.2025 10:59:40,28,14,А,1,0
863051063099997,152915033.5,82241073.2,355,52,17.03.2025 11:00:08,82,28р,А,1,0
866854051104456,153018256,82071631.6,24,42,17.03.2025 11:00:07,36,18,А,1,0
863051060846374,152969758,82181033.2,56,21,17.03.2025 11:00:09,212,67,А,1,0
866854056290581,153011003.5,82199514.8,268,17,17.03.2025 10:59:59,62,8,А,1,0
863051064957516,153011975.5,82214150,255,0,17.03.2025 11:00:20,73,15,А,1,0
863051062861397,152937566.5,82187759.6,231,28,17.03.2025 10:59:42,63,8,А,1,0
866795039944226,152916481,82230714.8,356,58,17.03.2025 10:59:49,27,14,А,1,0
866795035207008,153040231,82139785.2,119,0,17.03.2025 10:59:23,343,2,А,0,0
868184060812123,152990086,82167151.6,38,7,17.03.2025 11:00:08,81,28р,А,1,0
863051063122443,152895188.5,82278543.6,315,31,17.03.2025 10:59:36,82,28р,А,1,0
863051062944904,152939273.5,82181454,437,18,17.03.2025 11:00:13,236,54,А,1,0
866854054316495,153019037.5,82164650.8,69,20,17.03.2025 10:59:37,123,90,А,0,0
861694037403860,153005315.5,82068172.4,271,34,17.03.2025 10:59:39,343,2,А,0,0
863051063140841,152949686.5,82182858.8,93,15,17.03.2025 10:59:50,210,40,А,1,0
863051062856116,152920022.5,82178756.4,229,6,17.03.2025 10:59:47,36,18,А,1,0
866854056324109,152938597,82188430,325,52,17.03.2025 10:59:25,82,28р,А,1,0
863051062952956,152771876.5,82290410.8,115,24,17.03.2025 10:59:59,241,37,А,1,0
862531044641067,152989846,82165946.8,332,3,17.03.2025 10:59:05,65,11,А,1,0
863051061641048,152875997.5,82250314.8,316,17,17.03.2025 10:59:39,224,33,А,1,0
863051062931554,152913464.5,82248116.4,145,27,17.03.2025 10:59:43,81,28р,А,1,0
863051062817878,152971676.5,82109647.6,335,0,17.03.2025 11:00:17,220,55,А,1,0
868204004622949,152917624,82222458.8,354,58,17.03.2025 11:00:17,301,25,А,1,0
868204003091252,152997854.5,82161172.4,98,17,17.03.2025 10:59:59,203,74,А,0,0
868204004612536,153018964,82237806,29,34,17.03.2025 11:00:19,72,15,А,1,0
868204003024238,153074029,82128447.6,299,32,17.03.2025 10:58:14,344,2,А,0,0
868204004620570,152900128,82275233.2,316,25,17.03.2025 11:00:17,222,31,А,1,0
868204005990253,153058657,82113180.4,0,69,17.03.2025 11:00:09,344,2,А,0,0
868204004639596,152914072,82247514.8,356,7,17.03.2025 11:00:21,240,37,А,1,0
860803064292812,153067846,82129650.8,109,0,17.03.2025 11:00:05,343,2,А,0,0
863051062824783,152997968.5,82172207.6,321,2,17.03.2025 11:00:10,224,33,А,1,0
866795038334312,153155663.5,82190975.6,226,3,17.03.2025 11:00:21,351,35,А,1,0
863051064875411,152974874.5,82183999.6,73,25,17.03.2025 11:00:10,62,8,А,1,0
863051063298433,152943311.5,82187167.6,281,51,17.03.2025 10:59:56,226,39,А,1,0
866854051051319,152877556,82126654,214,7,17.03.2025 11:00:02,62,8,А,1,0
868184060802439,152938046.5,82189383.6,347,53,17.03.2025 10:59:19,302,29,А,1,0
866854056290490,152957326,82127618.8,180,2,17.03.2025 11:00:06,37,18,А,1,0
868184060806729,153014270.5,82095042.8,125,0,17.03.2025 11:00:18,37,18,А,1,0
866795037699301,152930746,82180159.6,75,0,17.03.2025 11:00:04,37,18,А,1,0
863051063285562,153009263.5,82212730.8,74,3,17.03.2025 11:00:21,207,32,А,1,0
866854052990614,153023225.5,82244759.6,37,40,17.03.2025 10:59:39,62,8,А,1,0
281003095,152933944,82200428.4,166,61,17.03.2025 11:00:19,215,6,А,0,0
866854056320800,152790464.5,82285311.6,295,0,17.03.2025 10:59:59,241,37,А,1,0
866795035236932,152959436.5,82122793.2,137,28,17.03.2025 10:59:59,123,90,А,0,0
866854051041385,152881358.5,82296071.6,193,0,17.03.2025 11:00:13,81,28р,А,1,0
866854056402111,152842516,82275582,312,0,17.03.2025 10:59:40,220,55,А,1,0
863051064753295,152998501,82192730.8,377,7,17.03.2025 11:00:22,212,67,А,1,0
866854050991069,152876720.5,82143967.6,135,5,17.03.2025 11:00:19,36,18,А,1,0
866854056308755,152800318,82277975.6,128,3,17.03.2025 11:00:21,237,54,А,1,0
863051063309339,152885243.5,82303378.8,13,0,17.03.2025 10:59:50,49,57,А,1,0
866854055283231,153013256.5,82197674.8,310,10,17.03.2025 11:00:20,62,8,А,1,0
866795039905144,152909944,82264946.8,314,42,17.03.2025 10:59:59,352,36,А,1,0
868184060824904,152928844,82201503.6,339,0,17.03.2025 11:00:19,423,51,А,0,0
863051062856280,152928664,82202218.8,141,26,17.03.2025 11:00:13,225,33,А,1,0
868184060918441,153124891,82205086,99,77,17.03.2025 10:59:58,419,44,А,0,0
866854050924573,152997763,82180532.4,235,16,17.03.2025 10:59:56,82,28р,А,1,0
863051062942205,152995748.5,82178719.6,212,26,17.03.2025 10:59:44,207,32,А,1,0
868204004611942,152947012,82185313.2,310,36,17.03.2025 11:00:22,63,8,А,1,0
869132073940075,153027586,82088602.8,83,8,17.03.2025 11:00:18,209,34,А,1,0
863051063176134,152960294.5,82237410.8,0,47,17.03.2025 10:59:39,214,6,А,1,0
866795037069968,153069127,82129220.4,113,6,17.03.2025 10:59:38,203,74,А,0,0
866854055283116,152920892.5,82216073.2,334,0,17.03.2025 10:58:59,240,37,А,1,0
866854056410494,152974343.5,82184010.8,99,3,17.03.2025 10:59:52,82,28р,А,1,0
866795038357313,152765710,82292654,305,0,17.03.2025 10:57:17,241,37,А,0,0
862531047681904,152963854,82181399.6,100,39,17.03.2025 10:59:56,227,39,А,0,0
866854055301900,152979349,82184897.2,263,0,17.03.2025 10:59:41,216,42,А,1,0
863051062822613,152912870.5,82126798,14,0,17.03.2025 10:59:56,236,54,А,1,0
863051063130164,152828092,82281844.4,309,5,17.03.2025 11:00:05,224,33,А,1,0
866854056531653,152979989.5,82184908.4,168,0,17.03.2025 10:59:53,240,37,А,1,0
866795037682687,153039383.5,82208114.8,42,0,17.03.2025 10:59:36,308,9а,А,1,0
863051062812077,152812928.5,82279263.6,208,0,17.03.2025 11:00:19,236,54,А,1,0
863051062756712,152976425.5,82184319.6,76,40,17.03.2025 11:00:08,217,42,А,1,0
863051064818254,152953393,82139542,162,52,17.03.2025 11:00:02,213,67,А,1,0
866795039906241,152842699,82275359.6,95,5,17.03.2025 11:00:05,27,14,А,1,0
866795039969215,153052033,82135494,281,3,17.03.2025 11:00:15,209,34,А,1,0
866795037521588,153016790.5,82235742,387,43,17.03.2025 11:00:24,62,8,А,1,0
862531042009853,152869348,82255343.6,152,14,17.03.2025 11:00:18,221,55,А,1,0
863051062943633,152818616.5,82285422,81,22,17.03.2025 11:00:14,241,37,А,1,0
866795037592399,152968669,82281631.6,139,5,17.03.2025 10:59:59,78,26,А,1,0
863051063274152,152979703,82184836.4,152,0,17.03.2025 11:00:20,213,67,А,1,0
861694033745900,153061958.5,82116343.6,218,48,17.03.2025 11:00:32,343,2,А,0,0
868204004621818,153036098.5,82228566,150,0,17.03.2025 10:59:58,212,67,А,1,0
866854053037589,152984750.5,82281522.8,244,22,17.03.2025 11:00:08,355,52,А,0,0
866795036200986,153006791.5,82171700.4,330,0,17.03.2025 10:59:33,343,2,А,0,0
863051063100076,152771758,82291367.6,297,15,17.03.2025 11:00:35,240,37,А,1,0
868184066406607,153005921.5,82177030,35,27,17.03.2025 11:00:23,212,67,А,1,0
868184067963028,153038378.5,82167982,64,36,17.03.2025 11:00:00,217,42,А,1,0
866192039549751,153019288,82073714.8,203,37,17.03.2025 11:00:15,343,2,А,0,0
868184066492813,153035438.5,82252386.8,240,35,17.03.2025 11:00:15,63,8,А,1,0
863051062756514,152943655,82181905.2,64,13,17.03.2025 10:59:58,81,28р,А,1,0
862531042815812,152942521,82182367.6,355,26,17.03.2025 11:00:36,220,55,А,1,0
868184060830430,152925481,82208004.4,336,54,17.03.2025 10:59:53,218,43,А,1,0
863051063288715,153001714,82173666.8,32,26,17.03.2025 11:00:14,241,37,А,1,0
869286035172720,153030194.5,82090353.2,229,21,17.03.2025 10:59:52,343,2,А,0,0
866795036976205,152693452,82362618.8,83,0,17.03.2025 10:59:55,305,62,А,1,0
863051061664628,152812520.5,82277751.6,348,10,17.03.2025 11:00:22,424,36к,А,0,0
866795038359764,153015821.5,82162204.4,61,0,17.03.2025 11:00:16,343,2,А,0,0
863051063282734,152952443.5,82143105.2,356,7,17.03.2025 11:00:10,212,67,А,1,0
866795037473053,152861921.5,82260994.8,144,28,17.03.2025 10:59:40,28,14,А,1,0
863051063099997,152913851.5,82248367.6,356,46,17.03.2025 11:00:43,82,28р,А,1,0
866854051104456,153020036.5,82074794.8,369,11,17.03.2025 11:00:40,36,18,А,1,0
863051060846374,152969978.5,82181150,431,23,17.03.2025 11:00:11,212,67,А,1,0
866854056290581,153009559,82199842.8,307,19,17.03.2025 11:00:24,62,8,А,1,0
863051064957516,153011975.5,82214151.6,185,0,17.03.2025 11:00:20,73,15,А,1,0
863051062861397,152936113,82185938.8,260,32,17.03.2025 11:00:01,63,8,А,1,0
866795039944226,152915360.5,82237082.8,354,52,17.03.2025 11:00:20,27,14,А,1,0
866795035207008,153049493.5,82136434.8,119,13,17.03.2025 11:00:36,343,2,А,0,0
868184060812123,152990083,82167153.2,38,7,17.03.2025 11:00:08,81,28р,А,1,0
863051063122443,152892466,82280258.8,315,0,17.03.2025 11:00:19,82,28р,А,1,0
863051062944904,152939273.5,82181454,74,18,17.03.2025 11:00:13,236,54,А,1,0
866854054316495,153019037.5,82164650.8,69,20,17.03.2025 10:59:37,123,90,А,0,0
861694037403860,153005315.5,82068172.4,271,34,17.03.2025 10:59:39,343,2,А,0,0
863051063140841,152949686.5,82182858.8,93,15,17.03.2025 10:59:50,210,40,А,1,0
863051062856116,152916005.5,82177271.6,195,36,17.03.2025 11:00:13,36,18,А,1,0
866854056324109,152935538.5,82196247.6,346,64,17.03.2025 10:59:55,82,28р,А,1,0
863051062952956,152781881.5,82287207.6,117,38,17.03.2025 11:00:43,241,37,А,1,0
862531044641067,152984647,82172287.6,332,37,17.03.2025 10:59:55,65,11,А,1,0
863051061641048,152868656.5,82255950,320,15,17.03.2025 11:00:39,224,33,А,1,0
863051062931554,152914745.5,82240030,174,67,17.03.2025 11:00:18,81,28р,А,1,0
863051062817878,152971681,82109646,321,0,17.03.2025 11:00:17,220,55,А,1,0
868204004622949,152916916,82227111.6,356,39,17.03.2025 11:00:37,301,25,А,1,0
868204003091252,152997854.5,82161172.4,259,17,17.03.2025 10:59:59,203,74,А,0,0
868204004612536,153020848,82240308.4,380,48,17.03.2025 11:00:35,72,15,А,1,0
868204003024238,153052366,82135895.6,0,7,17.03.2025 11:00:20,344,2,А,0,0
868204004620570,152899435,82275742,323,18,17.03.2025 11:00:24,222,31,А,1,0
868204005990253,153060430,82114724.4,0,67,17.03.2025 11:00:16,344,2,А,0,0
868204004639596,152914072,82247513.2,349,7,17.03.2025 11:00:21,240,37,А,1,0
860803064292812,153068269,82129511.6,121,6,17.03.2025 11:00:31,343,2,А,0,0
863051062824783,152997871,82172247.6,321,3,17.03.2025 11:00:11,224,33,А,1,0
866795038334312,153155668,82190975.6,226,3,17.03.2025 11:00:21,351,35,А,1,0
863051064875411,152974874.5,82183999.6,73,25,17.03.2025 11:00:10,62,8,А,1,0
863051063298433,152939498.5,82187847.6,298,45,17.03.2025 11:00:09,226,39,А,1,0
866854051051319,152876146,82125074.8,46,14,17.03.2025 11:00:38,62,8,А,1,0
868184060802439,152931683.5,82203329.2,312,31,17.03.2025 11:00:25,302,29,А,1,0
866854056290490,152957330.5,82127622,180,2,17.03.2025 11:00:06,37,18,А,1,0
868184060806729,153014276.5,82095041.2,123,0,17.03.2025 11:00:18,37,18,А,1,0
866795037699301,152930746,82180159.6,75,0,17.03.2025 11:00:04,37,18,А,1,0
863051063285562,153009263.5,82212729.2,74,3,17.03.2025 11:00:21,207,32,А,1,0
866854052990614,153034174,82251239.6,57,23,17.03.2025 11:00:33,62,8,А,1,0
281003095,152933938,82200430,166,61,17.03.2025 11:00:19,215,6,А,0,0
866854056320800,152790466,82285311.6,295,0,17.03.2025 10:59:59,241,37,А,1,0
866795035236932,152959436.5,82122793.2,144,28,17.03.2025 10:59:59,123,90,А,0,0
866854051041385,152881352.5,82296071.6,187,0,17.03.2025 11:00:13,81,28р,А,1,0
866854056402111,152842516,82275582,312,0,17.03.2025 10:59:40,220,55,А,1,0
863051064753295,152998501,82192730.8,16,7,17.03.2025 11:00:22,212,67,А,1,0
866854050991069,152876717.5,82143966,135,5,17.03.2025 11:00:19,36,18,А,1,0
868204003036695,153014240.5,82067471.6,401,14,17.03.2025 11:00:35,344,2,А,0,0
866854056308755,152800318,82277975.6,128,3,17.03.2025 11:00:21,237,54,А,1,0
863051063309339,152886649,82306542,378,40,17.03.2025 11:00:21,49,57,А,1,0
866854055283231,153013258,82197678,5,10,17.03.2025 11:00:20,62,8,А,1,0
866795039905144,152909941,82264943.6,314,42,17.03.2025 10:59:59,352,36,А,1,0
868184060824904,152928845.5,82201503.6,339,0,17.03.2025 11:00:19,423,51,А,0,0
863051062856280,152930093.5,82202238,167,13,17.03.2025 11:00:26,225,33,А,1,0
868184060918441,153140098,82205519.6,440,11,17.03.2025 11:00:35,419,44,А,0,0
866854050924573,152997763,82180532.4,235,16,17.03.2025 10:59:56,82,28р,А,1,0
863051062942205,152993551,82176730.8,200,16,17.03.2025 11:00:25,207,32,А,1,0
868204004611942,152946184,82186087.6,327,27,17.03.2025 11:00:29,63,8,А,1,0
869132073940075,153027586,82088601.2,83,8,17.03.2025 11:00:18,209,34,А,1,0
863051063176134,152960588.5,82241046,12,28,17.03.2025 11:00:05,214,6,А,1,0
866795037069968,153069127,82129220.4,113,6,17.03.2025 10:59:38,203,74,А,0,0
866854055283116,152920892.5,82216073.2,334,0,17.03.2025 10:58:59,240,37,А,1,0
866854056410494,152974348,82184012.4,99,3,17.03.2025 10:59:52,82,28р,А,1,0
866795038357313,152765710,82292654,305,0,17.03.2025 10:57:17,241,37,А,0,0
862531047681904,152969473,82180948.4,80,25,17.03.2025 11:00:20,227,39,А,0,0
866854055301900,152979350.5,82184895.6,263,0,17.03.2025 11:00:05,216,42,А,1,0
863051062822613,152912831.5,82126791.6,317,0,17.03.2025 11:00:14,236,54,А,1,0
863051063130164,152827838.5,82281906.8,293,9,17.03.2025 11:00:10,224,33,А,1,0
866854056531653,152979989.5,82184908.4,168,0,17.03.2025 10:59:53,240,37,А,1,0
866795037682687,153041861.5,82209626.8,56,14,17.03.2025 11:00:02,308,9а,А,1,0
863051062812077,152812928.5,82279263.6,208,0,17.03.2025 11:00:46,236,54,А,1,0
863051062756712,152980151.5,82184838,56,5,17.03.2025 11:00:41,217,42,А,1,0
863051064818254,152955626.5,82134878,162,0,17.03.2025 11:01:02,213,67,А,1,0
866795039906241,152837705.5,82279055.6,307,30,17.03.2025 11:00:51,27,14,А,1,0
866795039969215,153052033,82135494,284,0,17.03.2025 11:00:55,209,34,А,1,0
866795037521588,153016793.5,82235738.8,26,43,17.03.2025 11:00:24,62,8,А,1,0
862531042009853,152869565.5,82255172.4,134,5,17.03.2025 11:00:44,221,55,А,1,0
863051062943633,152818891,82285398,110,25,17.03.2025 11:00:16,241,37,А,1,0
866795037592399,152968913.5,82274058.8,193,55,17.03.2025 11:01:08,78,26,А,1,0
863051063274152,152979703,82184841.2,146,5,17.03.2025 11:00:24,213,67,А,1,0
861694033745900,153056471.5,82111658.8,217,44,17.03.2025 11:01:04,343,2,А,0,0
868204004621818,153036116.5,82228754.8,11,20,17.03.2025 11:00:48,212,67,А,1,0
866854053037589,152983240,82279892.4,152,21,17.03.2025 11:00:32,355,52,А,0,0
866795036200986,153006791.5,82171700.4,330,0,17.03.2025 10:59:33,343,2,А,0,0
863051063100076,152771753.5,82291366,206,15,17.03.2025 11:00:35,240,37,А,1,0
868184066406607,153006872.5,82177878,35,27,17.03.2025 11:00:32,212,67,А,1,0
868184067963028,153041296,82168618.8,70,14,17.03.2025 11:00:44,217,42,А,1,0
866192039549751,153015866.5,82068594.8,205,21,17.03.2025 11:00:50,343,2,А,0,0
868184066492813,153025366,82248348.4,258,53,17.03.2025 11:00:56,63,8,А,1,0
863051062756514,152949479.5,82182822,74,7,17.03.2025 11:00:45,81,28р,А,1,0
862531042815812,152941252,82185958,338,31,17.03.2025 11:01:00,220,55,А,1,0
868184060830430,152921246.5,82215338.8,338,58,17.03.2025 11:00:24,218,43,А,1,0
863051063288715,153004846,82176690.8,318,16,17.03.2025 11:00:48,240,37,А,1,0
869286035172720,153025663,82089431.6,209,17,17.03.2025 11:00:52,343,2,А,0,0
866795036976205,152693452,82362618.8,83,0,17.03.2025 10:59:55,305,62,А,1,0
863051061664628,152812493.5,82277822,354,0,17.03.2025 11:00:50,424,36к,А,0,0
866795038359764,153018328,82162703.6,110,19,17.03.2025 11:00:48,343,2,А,0,0
863051063282734,152952032.5,82143686,343,24,17.03.2025 11:00:25,212,67,А,1,0
866795037473053,152869309,82255330.8,140,6,17.03.2025 11:00:53,28,14,А,1,0
863051063099997,152913854.5,82248367.6,352,46,17.03.2025 11:00:43,82,28р,А,1,0
866854051104456,153020032,82074794.8,11,11,17.03.2025 11:00:40,36,18,А,1,0
863051060846374,152969975.5,82181148.4,46,23,17.03.2025 11:00:11,212,67,А,1,0
866854056290581,153008101,82200610.8,296,22,17.03.2025 11:00:42,62,8,А,1,0
863051064957516,153011933.5,82214162.8,184,6,17.03.2025 11:00:58,73,15,А,1,0
863051062861397,152933710,82185745.2,258,0,17.03.2025 11:00:41,63,8,А,1,0
866795039944226,152914381,82244378.8,354,58,17.03.2025 11:00:51,27,14,А,1,0
866795035207008,153049708,82136354.8,119,0,17.03.2025 11:00:53,343,2,А,0,0
868184060812123,152990381.5,82167313.2,53,13,17.03.2025 11:00:14,81,28р,А,1,0
863051063122443,152892466,82280258.8,314,9,17.03.2025 11:00:40,82,28р,А,1,0
863051062944904,152942498.5,82182302,347,26,17.03.2025 11:00:50,236,54,А,1,0
866854054316495,153021230.5,82164946.8,0,0,17.03.2025 11:00:27,123,90,А,0,0
861694037403860,152997830.5,82071962.8,3,19,17.03.2025 11:00:45,344,2,А,0,0
863051063140841,152959166.5,82182023.6,100,41,17.03.2025 11:00:37,210,40,А,1,0
863051062856116,152916005.5,82177273.2,192,36,17.03.2025 11:00:13,36,18,А,1,0
866854056324109,152932142.5,82203121.2,316,41,17.03.2025 11:00:28,82,28р,А,1,0
863051062952956,152781881.5,82287209.2,119,38,17.03.2025 11:00:43,241,37,А,1,0
862531044641067,152983937.5,82173318,158,4,17.03.2025 11:00:30,65,11,А,1,0
863051061641048,152868650.5,82255948.4,317,15,17.03.2025 11:00:39,224,33,А,1,0
863051062931554,152914747,82240030,174,67,17.03.2025 11:00:18,81,28р,А,1,0
863051062817878,152970526,82110970.8,331,10,17.03.2025 11:00:41,220,55,А,1,0
868204004622949,152916340,82231521.2,355,12,17.03.2025 11:01:05,301,25,А,1,0
868204003091252,153006017.5,82160100.4,200,37,17.03.2025 11:00:51,203,74,А,0,0
868204004612536,153024532,82244884.4,57,23,17.03.2025 11:01:11,72,15,А,1,0
868204003024238,153048938.5,82137071.6,299,48,17.03.2025 11:01:07,344,2,А,0,0
868204004620570,152899262.5,82275876.4,313,0,17.03.2025 11:00:54,222,31,А,1,0
868204005990253,153069908.5,82122842.8,0,41,17.03.2025 11:01:05,344,2,А,0,0
868204004639596,152914072,82247537.2,349,0,17.03.2025 11:00:51,240,37,А,1,0
860803064292812,153070273,82128567.6,120,26,17.03.2025 11:00:48,343,2,А,0,0
863051062824783,152997865,82172250.8,321,3,17.03.2025 11:00:11,224,33,А,1,0
866795038334312,153155611,82190921.2,206,6,17.03.2025 11:00:24,351,35,А,1,0
863051064875411,152974874.5,82183999.6,73,25,17.03.2025 11:00:10,62,8,А,1,0
863051063298433,152935676.5,82196094,347,64,17.03.2025 11:00:45,226,39,А,1,0
866854051051319,152876146,82125076.4,46,14,17.03.2025 11:00:38,62,8,А,1,0
868184060802439,152929933,82204489.2,315,36,17.03.2025 11:00:40,302,29,А,1,0
866854056290490,152957617,82125631.6,168,17,17.03.2025 11:00:46,37,18,А,1,0
868184060806729,153014276.5,82095041.2,123,0,17.03.2025 11:00:23,37,18,А,1,0
866795037699301,152930746,82180159.6,75,0,17.03.2025 11:00:18,37,18,А,1,0
863051063285562,153009905.5,82212926,73,16,17.03.2025 11:00:34,207,32,А,1,0
866854052990614,153034478.5,82251399.6,27,7,17.03.2025 11:00:53,62,8,А,1,0
281003095,152936401,82193706.8,105,0,17.03.2025 11:01:12,215,6,А,0,0
866854056320800,152790466,82285311.6,295,2,17.03.2025 11:00:17,241,37,А,1,0
866795035236932,152962738,82120455.6,144,16,17.03.2025 11:00:56,123,90,А,0,0
866854051041385,152881319.5,82295926,196,11,17.03.2025 11:00:18,81,28р,А,1,0
866854056402111,152836183,82279690.8,304,32,17.03.2025 11:00:47,220,55,А,1,0
863051064753295,152998507,82192727.6,16,7,17.03.2025 11:00:22,212,67,А,1,0
866854050991069,152877169,82143690.8,143,22,17.03.2025 11:00:28,36,18,А,1,0
868204003036695,153014494,82067538.8,44,16,17.03.2025 11:00:44,344,2,А,0,0
866854056308755,152800808.5,82277863.6,111,13,17.03.2025 11:00:34,237,54,А,1,0
863051063309339,152888483.5,82310439.6,28,29,17.03.2025 11:00:47,49,57,А,1,0
866854055283231,153013246,82197927.6,342,21,17.03.2025 11:00:24,62,8,А,1,0
866795039905144,152903413,82269415.6,43,19,17.03.2025 11:00:48,352,36,А,1,0
868184060824904,152928068.5,82198287.6,251,24,17.03.2025 11:00:53,423,51,А,0,0
863051062856280,152931236.5,82202834.8,80,24,17.03.2025 11:00:48,225,33,А,1,0
868184060918441,153140734,82205626.8,433,28,17.03.2025 11:00:56,419,44,А,0,0
866854050924573,152997545.5,82180417.2,218,11,17.03.2025 10:59:59,82,28р,А,1,0
863051062942205,152991211,82174447.6,172,8,17.03.2025 11:00:58,207,32,А,1,0
868204004611942,152945488,82186682.8,308,18,17.03.2025 11:01:03,63,8,А,1,0
869132073940075,153027523,82088578.8,267,3,17.03.2025 11:01:04,209,34,А,1,0
863051063176134,152961508,82245730.8,0,47,17.03.2025 11:00:48,214,6,А,1,0
866795037069968,153070048,82128823.6,211,1,17.03.2025 11:00:43,203,74,А,0,0
866854055283116,152920892.5,82216073.2,334,0,17.03.2025 10:58:59,240,37,А,1,0
866854056410494,152974343.5,82184010.8,42,3,17.03.2025 11:00:32,82,28р,А,1,0
866795038357313,152765710,82292654,305,0,17.03.2025 10:57:17,241,37,А,0,0
862531047681904,152972230,82182486,44,19,17.03.2025 11:00:49,227,39,А,0,0
866854055301900,152979349,82184897.2,263,0,17.03.2025 11:00:05,216,42,А,1,0
863051062822613,152912836,82126791.6,317,0,17.03.2025 11:00:14,236,54,А,1,0
863051063130164,152827840,82281905.2,293,9,17.03.2025 11:00:10,224,33,А,1,0
866854056531653,152980001.5,82184871.6,17,0,17.03.2025 11:00:57,240,37,А,1,0
866795037682687,153042770.5,82210103.6,417,8,17.03.2025 11:00:56,308,9а,А,1,0
863051062812077,152812850.5,82279090.8,222,7,17.03.2025 11:01:14,236,54,А,1,0
863051062756712,152982199,82181679.6,163,42,17.03.2025 11:01:13,217,42,А,1,0
863051064818254,152955625,82134878,162,0,17.03.2025 11:01:02,213,67,А,1,0
866795039906241,152833178.5,82280783.6,209,28,17.03.2025 11:01:14,27,14,А,1,0
866795039969215,153052030,82135495.6,284,0,17.03.2025 11:00:55,209,34,А,1,0
866795037521588,153020788,82241066.8,19,46,17.03.2025 11:01:06,62,8,А,1,0
862531042009853,152869928.5,82254935.6,134,0,17.03.2025 11:01:25,221,55,А,1,0
863051062943633,152824475.5,82283919.6,116,23,17.03.2025 11:01:04,241,37,А,1,0
866795037592399,152968912,82274057.2,193,55,17.03.2025 11:01:08,78,26,А,1,0
863051063274152,152979275.5,82184815.6,240,5,17.03.2025 11:01:05,213,67,А,1,0
861694033745900,153053734,82109298.8,217,52,17.03.2025 11:01:19,343,2,А,0,0
868204004621818,153036112,82228756.4,11,20,17.03.2025 11:00:48,212,67,А,1,0
866854053037589,152986787.5,82275265.2,167,43,17.03.2025 11:01:06,355,52,А,0,0
866795036200986,153006418,82171730.8,292,13,17.03.2025 11:01:29,343,2,А,0,0
863051063100076,152770963,82290878,290,13,17.03.2025 11:00:53,240,37,А,1,0
868184066406607,153006872.5,82177878,35,27,17.03.2025 11:00:32,212,67,А,1,0
868184067963028,153041389,82168695.6,63,0,17.03.2025 11:01:11,217,42,А,1,0
866192039549751,153015035.5,82068074.8,293,0,17.03.2025 11:01:23,343,2,А,0,0
868184066492813,153022711,82246658.8,192,55,17.03.2025 11:01:08,63,8,А,1,0
863051062756514,152949928,82182842.8,107,14,17.03.2025 11:00:52,81,28р,А,1,0
862531042815812,152941252,82185958,338,31,17.03.2025 11:01:00,220,55,А,1,0
868184060830430,152921246.5,82215340.4,338,58,17.03.2025 11:00:24,218,43,А,1,0
863051063288715,153004846,82176687.6,318,16,17.03.2025 11:00:48,240,37,А,1,0
869286035172720,153025316.5,82087562.8,230,26,17.03.2025 11:01:23,343,2,А,0,0
866795036976205,152693452,82362618.8,83,0,17.03.2025 10:59:55,305,62,А,1,0
863051061664628,152812429,82278154.8,5,21,17.03.2025 11:01:03,424,36к,А,0,0
866795038359764,153018851.5,82161866.8,162,24,17.03.2025 11:00:58,343,2,А,0,0
863051063282734,152949266.5,82149282.8,341,7,17.03.2025 11:01:12,212,67,А,1,0
866795037473053,152869313.5,82255330.8,160,6,17.03.2025 11:00:53,28,14,А,1,0
863051063099997,152913614.5,82249710,8,7,17.03.2025 11:00:54,82,28р,А,1,0
866854051104456,153020600.5,82076447.6,357,16,17.03.2025 11:01:19,36,18,А,1,0
863051060846374,152973026.5,82183015.6,58,18,17.03.2025 11:00:50,212,67,А,1,0
866854056290581,153003599.5,82201308.4,140,29,17.03.2025 11:01:11,63,8,А,1,0
863051064957516,153011936.5,82214106.8,183,4,17.03.2025 11:01:26,73,15,А,1,0
863051062861397,152930599,82184519.6,168,28,17.03.2025 11:01:15,63,8,А,1,0
866795039944226,152914381,82244375.6,356,58,17.03.2025 11:00:51,27,14,А,1,0
866795035207008,153049706.5,82136354.8,118,0,17.03.2025 11:00:53,343,2,А,0,0
868184060812123,152990381.5,82167313.2,53,13,17.03.2025 11:00:14,81,28р,А,1,0
863051063122443,152892466,82280258.8,314,9,17.03.2025 11:00:40,82,28р,А,1,0
863051062944904,152941226.5,82186167.6,312,21,17.03.2025 11:01:15,236,54,А,1,0
866854054316495,153021233.5,82164943.6,0,0,17.03.2025 11:00:27,123,90,А,0,0
861694037403860,152997820,82072292.4,335,5,17.03.2025 11:01:14,344,2,А,0,0
863051063140841,152968876,82180790,405,27,17.03.2025 11:01:22,210,40,А,1,0
863051062856116,152914438,82172842.8,191,23,17.03.2025 11:01:12,36,18,А,1,0
866854056324109,152925605.5,82207906.8,339,46,17.03.2025 11:01:08,82,28р,А,1,0
863051062952956,152781881.5,82287209.2,119,38,17.03.2025 11:00:43,241,37,А,1,0
862531044641067,152983894,82173342,332,6,17.03.2025 11:01:20,65,11,А,1,0
